165046712;Aleatorio;true;90152.12402675264
441000746;Aleatorio;true;357.53565555602904
581890994;Aleatorio;true;64757.650109155664
774814692;Aleatorio;true;329.92046499991847
448641396;Aleatorio;true;32653.345791599437
852756814;Aleatorio;true;983.4756883457666
986033859;Aleatorio;true;58414.29932363506
781156834;Aleatorio;true;886.2215977588762
514200891;Aleatorio;true;29842.71421023127
987563157;Aleatorio;true;161.58642725880077
658011915;Aleatorio;true;9734.724817504873
900164193;Aleatorio;true;833.7927427534186
532525012;Aleatorio;true;71496.0603116736
336515329;Aleatorio;true;466.40267532622903
512031514;Aleatorio;true;76719.66096085479
193643151;Aleatorio;true;986.5287437012382
524150012;Aleatorio;true;61531.82011200957
657575138;Aleatorio;true;760.9832398878445
232849623;Aleatorio;true;60311.507505513655
557569438;Aleatorio;true;311.68783451475235
983334849;Aleatorio;true;10347.022349705481
678795764;Aleatorio;true;295.99271477067003
917724448;Aleatorio;true;49057.2363656626
816945479;Aleatorio;true;729.1665828788983
168124131;Aleatorio;true;36581.329910657056
109225068;Aleatorio;true;769.2092502179393
142504002;Aleatorio;true;10886.023790690057
708413828;Aleatorio;true;770.3117170511711
716643873;Aleatorio;true;9948.033863009983
180143472;Aleatorio;true;718.7433221443778
224511092;Aleatorio;true;76159.66258429487
982834057;Aleatorio;true;622.679557837221
499786500;Aleatorio;true;91785.20303905765
189292504;Aleatorio;true;897.50262043508
862856668;Aleatorio;true;81122.07131742366
336244553;Aleatorio;true;296.4026925517938
870441223;Aleatorio;true;54946.44843457578
770750302;Aleatorio;true;487.6883139788623
849126292;Aleatorio;true;65905.46785516231
474088698;Aleatorio;true;926.0744562996738
719426080;Aleatorio;true;89698.9569336388
863110400;Aleatorio;true;300.35759587048705
383596761;Aleatorio;true;46217.01892970928
802110787;Aleatorio;true;453.31117808175674
998277901;Aleatorio;true;27238.78715722566
598619926;Aleatorio;true;326.33807225191396
782138553;Aleatorio;true;2856.0546864502658
459147297;Aleatorio;true;210.40230212100946
619056440;Aleatorio;true;37494.55735649805
585933559;Aleatorio;true;276.0288758528801
608960602;Aleatorio;true;58202.121936921074
305609725;Aleatorio;true;136.70864769271992
891318884;Aleatorio;true;82833.03081517246
309139417;Aleatorio;true;984.8735829289391
520353702;Aleatorio;true;33806.49112297083
552147361;Aleatorio;true;649.7190148082026
906420977;Aleatorio;true;34326.23240719634
615713237;Aleatorio;true;807.5403740095998
354588453;Aleatorio;true;8243.895941371207
359936775;Aleatorio;true;413.92512308920715
529301267;Aleatorio;true;82217.07718698835
516056934;Aleatorio;true;393.0944500324122
253124605;Aleatorio;true;19346.582634842714
457633624;Aleatorio;true;521.9251284723531
907904191;Aleatorio;true;97210.68563705578
767278022;Aleatorio;true;454.69767441967883
848287339;Aleatorio;true;79973.00526878785
372643510;Aleatorio;true;827.4159064476779
660398845;Aleatorio;true;24252.835902563183
963865822;Aleatorio;true;420.62096727778965
802567305;Aleatorio;true;1446.706001361354
124367900;Aleatorio;true;445.9842495162185
150349328;Aleatorio;true;15423.223912337939
107921084;Aleatorio;true;97.60435515357794
234700378;Aleatorio;true;43816.20400005363
477081291;Aleatorio;true;675.8569811199317
509992858;Aleatorio;true;33581.50630304835
881594899;Aleatorio;true;721.8498072520441
817683331;Aleatorio;true;37052.97001075844
100096100;Aleatorio;true;833.0204991724028
321782315;Aleatorio;true;83418.29183058177
943935305;Aleatorio;true;21.182305986118124
583882064;Aleatorio;true;42358.79756638756
232871272;Aleatorio;true;768.3694456643703
118348925;Aleatorio;true;51541.51520675504
280049868;Aleatorio;true;186.1638427389717
722388150;Aleatorio;true;47698.12474397241
702721164;Aleatorio;true;60.79494835023257
111041813;Aleatorio;true;62247.92684634611
651304034;Aleatorio;true;851.1959731603273
903780173;Aleatorio;true;16709.148005001338
392780575;Aleatorio;true;146.3727649222171
807200346;Aleatorio;true;80607.58850371437
928191591;Aleatorio;true;487.8957645798686
917446179;Aleatorio;true;35131.77085195006
507882526;Aleatorio;true;879.0607986762932
426315657;Aleatorio;true;19514.604558670606
690924823;Aleatorio;true;834.2804491638598
656623428;Aleatorio;true;23887.71318937813
236004812;Aleatorio;true;285.56705442159455
275237626;Aleatorio;true;32341.51245881235
801594146;Aleatorio;true;224.54574218460604
736311632;Aleatorio;true;12963.354670234652
652941648;Aleatorio;true;521.2974812633402
492583451;Aleatorio;true;97829.01811912033
574403722;Aleatorio;true;973.4734149760187
279215953;Aleatorio;true;95227.11779897772
967856740;Aleatorio;true;261.5441669104943
822504186;Aleatorio;true;28863.045235027836
681411092;Aleatorio;true;163.75270158532575
654876049;Aleatorio;true;4321.451406036898
